MSSubClass,MSZoning,LotArea,LotConfig,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,RoofStyle,Exterior1st,ExterQual,Foundation,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,Heating,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,MoSold,YrSold,SalePrice
60,RL,12393,FR2,CollgCr,1Fam,2Story,7,5,2004,Gable,VinylSd,Gd,PConc,0,847,847,GasA,847,1101,1948,0,0,2,1,4,1,Gd,2,434,100,48,0,9,2006,195000
20,RL,13072,Inside,SawyerW,1Fam,1Story,6,5,2005,Gable,VinylSd,Gd,PConc,0,1141,1141,GasA,1141,0,1141,0,0,1,1,3,1,TA,2,484,0,0,0,3,2006,142500
20,RL,9037,Inside,Timber,1Fam,1Story,8,5,2006,Hip,VinylSd,Gd,PConc,428,1048,1476,GasA,1484,0,1484,0,0,2,0,2,1,Ex,2,472,120,33,0,12,2007,265900
60,RL,8158,Inside,CollgCr,1Fam,2Story,7,5,2003,Gable,VinylSd,Gd,PConc,550,334,884,GasA,884,884,1768,1,0,2,1,3,1,Gd,2,543,0,63,0,7,2008,224900
20,RL,9849,Inside,Somerst,1Fam,1Story,7,6,2007,Hip,VinylSd,Gd,PConc,0,1689,1689,GasA,1689,0,1689,0,0,2,0,3,1,Gd,3,954,0,56,0,6,2007,248328
85,RL,10625,Inside,NWAmes,1Fam,SFoyer,7,6,1974,Gable,Plywood,TA,CBlock,885,0,1053,GasA,1173,0,1173,1,0,2,0,3,1,Gd,2,528,0,120,0,1,2010,170000
20,RL,13891,Inside,NridgHt,1Fam,1Story,10,5,2006,Gable,VinylSd,Ex,PConc,1386,690,2076,GasA,2076,0,2076,1,0,2,1,2,1,Ex,3,850,216,229,0,9,2006,465000
70,RL,11435,Corner,Crawfor,1Fam,2Story,8,7,1929,Gable,BrkFace,TA,PConc,0,792,792,GasA,792,725,1517,0,0,1,0,3,1,Gd,2,400,0,0,0,6,2006,230000
80,RL,12090,Inside,NWAmes,1Fam,SLvl,6,7,1984,Hip,VinylSd,TA,CBlock,0,585,585,GasA,1140,728,1868,0,0,3,1,3,1,TA,2,477,268,112,0,1,2007,178000
60,FV,8125,Inside,Somerst,1Fam,2Story,7,5,2005,Gable,VinylSd,Gd,PConc,0,756,756,GasA,756,797,1553,0,0,2,1,3,1,Gd,2,615,0,45,0,3,2006,186500
80,RL,12328,Inside,Mitchel,1Fam,SLvl,6,5,1976,Gable,HdBoard,TA,CBlock,539,473,1012,GasA,1034,0,1034,1,0,1,0,3,1,TA,3,888,0,0,0,5,2010,169900
75,RM,9600,Inside,OldTown,1Fam,2.5Unf,6,5,1917,Gable,AsbShng,TA,BrkTil,319,416,735,OthW,1134,924,2058,0,0,1,1,3,1,TA,2,396,0,0,259,4,2008,129500
20,RL,7200,Inside,NAmes,1Fam,1Story,5,7,1950,Gable,MetalSd,TA,CBlock,534,246,876,GasA,988,0,988,0,0,1,0,3,1,TA,1,276,0,80,0,5,2007,119000
20,RL,11160,Corner,NAmes,1Fam,1Story,7,5,1968,Hip,BrkFace,Gd,CBlock,1065,1045,2110,GasA,2110,0,2110,1,0,2,1,3,1,Ex,2,522,0,0,0,4,2010,244000
120,RL,3136,Corner,NridgHt,TwnhsE,1Story,7,5,2003,Gable,VinylSd,Gd,PConc,0,1405,1405,GasA,1405,0,1405,0,0,2,0,2,1,Gd,2,478,148,36,0,3,2006,171750
20,RL,9858,Inside,Mitchel,1Fam,1Story,5,6,1968,Gable,HdBoard,TA,CBlock,510,354,864,GasA,874,0,874,1,0,1,0,3,1,TA,1,288,33,0,0,11,2009,130000
60,RL,17542,Inside,Veenker,1Fam,2Story,7,7,1974,Gable,Wd Sdng,Gd,CBlock,125,36,1192,GasA,1516,651,2167,1,0,2,1,3,1,Gd,2,518,220,47,0,7,2007,294000
60,RL,6931,Inside,Edwards,1Fam,2Story,7,5,2003,Gable,VinylSd,Gd,PConc,0,746,746,GasA,760,896,1656,0,0,2,1,3,1,Gd,2,397,178,128,0,7,2008,165400
50,RM,6240,Inside,BrkSide,1Fam,1.5Fin,6,6,1931,Gable,Wd Sdng,TA,BrkTil,425,459,884,GasA,959,408,1367,0,0,1,0,3,1,TA,1,560,0,0,0,11,2007,127500
20,RL,14303,Corner,NoRidge,1Fam,1Story,8,5,1994,Hip,HdBoard,Gd,PConc,1314,672,1986,GasA,1987,0,1987,1,0,2,0,2,1,Gd,2,691,262,36,0,8,2008,301500
30,RL,4060,Corner,Edwards,1Fam,1Story,5,8,1922,Gable,Wd Sdng,TA,PConc,0,864,864,GasA,864,0,864,0,0,1,0,2,1,TA,0,0,0,96,0,7,2009,99900
80,RL,9587,Inside,Gilbert,1Fam,SLvl,7,5,2005,Gable,VinylSd,Gd,PConc,655,201,856,GasA,1166,0,1166,1,0,2,0,2,1,Gd,2,400,212,0,0,7,2008,190000
20,RL,9750,FR2,NAmes,1Fam,1Story,6,8,1969,Gable,HdBoard,TA,CBlock,602,14,1054,GasA,1054,0,1054,1,0,1,1,3,1,TA,2,460,180,0,0,7,2008,151000
60,RL,24682,CulDSac,Gilbert,1Fam,2Story,6,5,1999,Gable,VinylSd,TA,PConc,0,841,841,GasA,892,783,1675,0,0,2,1,3,1,TA,2,502,0,103,0,6,2009,181000
20,RL,9600,Inside,NAmes,1Fam,1Story,5,6,1956,Hip,MetalSd,TA,CBlock,504,546,1050,GasA,1050,0,1050,0,0,1,0,2,1,TA,1,338,0,0,0,6,2009,128900
50,RL,11250,Inside,ClearCr,1Fam,1.5Fin,4,5,1957,Gable,Wd Sdng,TA,CBlock,0,1104,1104,GasA,1104,684,1788,1,0,1,0,5,1,TA,1,304,120,0,0,11,2009,161500
70,RL,13515,Inside,BrkSide,1Fam,2Story,6,6,1919,Gambrel,Wd Sdng,TA,PConc,0,764,764,GasA,1060,764,1824,0,0,1,0,3,1,TA,2,520,0,0,126,7,2007,180500
120,RH,4060,Inside,NAmes,TwnhsE,1Story,6,5,1998,Gable,MetalSd,Gd,PConc,266,1139,1405,GasA,1337,0,1337,1,0,2,0,2,1,Gd,2,511,144,68,0,8,2008,181000
160,FV,3735,FR3,Somerst,TwnhsE,2Story,7,5,1999,Hip,MetalSd,Gd,PConc,450,241,691,GasA,713,739,1452,1,0,2,1,3,1,Gd,2,506,0,34,0,3,2006,183900
190,RM,10120,Inside,OldTown,2fmCon,2.5Unf,7,4,1910,Hip,Wd Sdng,Fa,CBlock,0,925,925,GasA,964,925,1889,0,0,1,1,4,2,TA,1,308,0,0,264,1,2007,122000
20,RL,13214,Inside,Timber,1Fam,1Story,9,5,2008,Hip,Stucco,Ex,PConc,0,2002,2002,GasA,2018,0,2018,0,0,2,0,3,1,Ex,3,746,144,76,0,5,2010,378500
50,RL,14100,Inside,Crawfor,1Fam,1.5Fin,8,9,1935,Gable,Stucco,TA,CBlock,192,536,728,GasA,1968,1479,3447,0,0,3,1,4,1,Gd,3,1014,314,12,0,5,2008,381000
50,RL,11344,Inside,NAmes,1Fam,1.5Fin,5,5,1958,Gable,MetalSd,TA,CBlock,460,414,874,GasW,874,650,1524,0,0,1,1,3,1,TA,1,315,0,0,0,7,2007,144000
40,RL,23595,Inside,ClearCr,1Fam,1Story,7,6,1979,Shed,Plywood,Gd,PConc,1258,74,1332,GasA,1332,192,1524,2,0,0,1,0,1,Gd,2,586,268,0,0,4,2010,260000
20,RL,9156,Inside,NWAmes,1Fam,1Story,6,7,1968,Hip,BrkFace,TA,CBlock,0,1489,1489,GasA,1489,0,1489,0,0,2,0,3,1,Gd,2,462,0,0,0,8,2009,185750
20,RL,13526,CulDSac,Sawyer,1Fam,1Story,5,6,1965,Hip,HdBoard,TA,CBlock,560,0,935,GasA,935,0,935,1,0,1,0,3,1,TA,1,288,180,0,0,11,2006,137000
80,RL,11512,Corner,Edwards,1Fam,SLvl,6,7,1959,Gable,Plywood,TA,CBlock,719,300,1019,GasA,1357,0,1357,1,0,1,0,2,1,Ex,1,312,0,0,0,5,2008,177000
50,RL,5362,Corner,Crawfor,1Fam,1.5Fin,5,6,1910,Gable,Wd Sdng,TA,PConc,0,661,661,GasA,661,589,1250,0,0,2,0,3,1,TA,2,552,242,0,81,11,2007,139000
90,RL,11345,Corner,NAmes,Duplex,2Story,5,5,1948,Gable,AsbShng,TA,CBlock,220,708,928,GasA,928,992,1920,0,0,2,0,4,2,TA,2,400,0,0,0,7,2007,137000
60,RL,12936,CulDSac,NWAmes,1Fam,2Story,6,6,1972,Gable,HdBoard,TA,CBlock,593,130,723,GasA,735,660,1395,0,1,1,1,3,1,TA,2,497,294,116,0,12,2009,162000
80,RL,17871,CulDSac,NWAmes,1Fam,SLvl,6,5,1967,Gable,HdBoard,TA,CBlock,528,1152,1680,GasA,1724,0,1724,1,0,1,1,3,1,TA,2,480,0,0,0,6,2009,197900
60,RL,9473,Inside,CollgCr,1Fam,2Story,8,5,2002,Gable,VinylSd,Gd,PConc,804,324,1128,GasA,1128,903,2031,1,0,2,1,3,1,Gd,2,577,0,211,0,3,2008,237000
50,C (all),7500,Inside,IDOTRR,1Fam,1.5Fin,4,4,1920,Gable,MetalSd,TA,CBlock,0,698,698,GasA,698,430,1128,0,0,1,0,2,1,TA,2,528,30,0,164,4,2010,68400
20,RL,9808,Inside,CollgCr,1Fam,1Story,7,5,2002,Gable,VinylSd,Gd,PConc,788,785,1573,GasA,1573,0,1573,1,0,2,0,3,1,Gd,2,544,0,72,0,3,2009,227000
20,RL,8049,CulDSac,Timber,1Fam,1Story,7,5,1990,Hip,HdBoard,TA,CBlock,1053,256,1309,GasA,1339,0,1339,1,0,2,0,2,1,TA,2,484,0,58,0,7,2006,180000
20,RL,8800,Inside,CollgCr,1Fam,1Story,5,7,1977,Gable,HdBoard,TA,CBlock,532,364,1040,GasA,1040,0,1040,0,0,2,0,3,1,Gd,2,484,0,0,0,9,2009,150500
90,RL,9400,Corner,Mitchel,Duplex,2Story,6,5,1971,Mansard,MetalSd,TA,CBlock,0,912,912,GasA,912,912,1824,0,0,2,2,4,2,TA,0,0,128,0,0,4,2010,139000
50,RL,9638,Inside,SWISU,1Fam,1.5Fin,6,7,1919,Gable,Wd Sdng,TA,PConc,0,804,804,GasA,1699,748,2447,0,0,2,0,4,1,Gd,1,336,272,0,42,3,2010,169000
50,RM,6000,Inside,BrkSide,1Fam,1.5Fin,6,6,1939,Gable,MetalSd,TA,CBlock,0,780,780,GasA,825,587,1412,0,0,1,0,4,1,TA,1,280,45,0,0,5,2009,132500
20,RL,9790,Inside,NWAmes,1Fam,1Story,6,5,1963,Hip,HdBoard,TA,CBlock,569,678,1328,GasA,1328,0,1328,1,0,1,1,3,1,TA,2,528,0,26,0,6,2010,143000
20,RL,36500,Inside,ClearCr,1Fam,1Story,5,5,1964,Gable,Wd Sdng,TA,CBlock,812,812,1624,GasA,1582,0,1582,0,1,2,0,4,1,TA,2,390,168,198,0,6,2006,190000
120,RL,5664,Inside,StoneBr,TwnhsE,1Story,8,5,2000,Gable,CemntBd,Gd,PConc,1158,343,1501,GasA,1659,0,1659,1,0,2,0,2,1,Ex,2,499,212,59,0,10,2009,278000
60,RL,11065,Inside,NridgHt,1Fam,2Story,8,5,2006,Gable,VinylSd,Gd,PConc,0,1085,1085,GasA,1120,850,1970,0,0,2,1,3,1,Ex,3,753,177,74,0,10,2006,281000
80,RL,14112,Corner,NAmes,1Fam,SLvl,5,7,1964,Hip,Wd Sdng,TA,PConc,1014,138,1152,GasA,1152,0,1152,1,0,1,0,3,1,TA,2,484,227,0,0,4,2010,180500
160,RM,1680,Inside,BrDale,Twnhs,2Story,5,7,1972,Gable,CemntBd,TA,CBlock,231,399,630,GasA,630,672,1302,0,0,2,1,3,1,TA,1,264,185,0,0,2,2009,119500
70,RM,6600,Corner,OldTown,1Fam,2Story,5,4,1892,Gable,Wd Sdng,TA,Stone,0,994,994,GasA,1378,994,2372,0,0,2,0,4,2,TA,1,432,0,287,0,12,2009,107500
60,RL,10140,Inside,NWAmes,1Fam,2Story,7,5,1976,Gable,HdBoard,TA,PConc,194,638,832,GasA,832,832,1664,0,0,2,1,4,1,TA,2,528,0,28,0,3,2006,162900
20,RL,8172,Inside,Edwards,1Fam,1Story,5,7,1955,Hip,WdShing,TA,CBlock,167,697,864,GasA,864,0,864,1,0,1,0,2,1,TA,2,572,0,0,0,4,2006,115000
20,RL,8400,Inside,NAmes,1Fam,1Story,5,5,1968,Hip,HdBoard,TA,CBlock,1016,36,1052,GasA,1052,0,1052,1,0,1,1,3,1,TA,1,288,356,0,0,11,2006,138500
20,RL,8700,Inside,NAmes,1Fam,1Story,5,6,1963,Hip,MetalSd,TA,CBlock,776,344,1120,GasA,1128,0,1128,1,0,2,0,3,1,TA,2,525,192,20,123,12,2008,155000
180,RM,3675,Inside,Edwards,TwnhsE,SFoyer,6,5,2005,Gable,VinylSd,TA,PConc,547,0,547,GasA,1072,0,1072,1,0,2,0,2,1,TA,2,525,0,44,0,6,2006,140000
60,RL,63887,Corner,Edwards,1Fam,2Story,10,5,2008,Hip,Stucco,Ex,PConc,5644,466,6110,GasA,4692,950,5642,2,0,2,1,3,1,Ex,2,1418,214,292,0,1,2008,160000
20,RL,7500,Inside,NAmes,1Fam,1Story,5,7,1959,Hip,BrkFace,TA,CBlock,340,0,1246,GasA,1246,0,1246,1,0,1,1,3,1,Gd,1,305,218,0,0,5,2010,154000
60,RL,10762,CulDSac,Gilbert,1Fam,2Story,7,5,1999,Gable,VinylSd,Gd,PConc,694,284,978,GasA,1005,978,1983,0,0,2,1,3,1,Gd,2,490,0,0,0,5,2009,225000
70,RL,7500,Inside,Crawfor,1Fam,2Story,6,7,1942,Gable,Wd Sdng,TA,CBlock,547,224,771,GasA,753,741,1494,0,0,1,0,3,1,Gd,1,213,0,0,0,11,2009,177500
60,RL,10120,Inside,NoRidge,1Fam,2Story,8,5,1994,Hip,VinylSd,Gd,PConc,740,425,1165,GasA,1203,1323,2526,1,0,2,1,4,1,Gd,3,844,309,78,0,12,2006,290000
20,RL,8688,Inside,Somerst,1Fam,1Story,7,5,2005,Gable,VinylSd,Gd,PConc,0,1616,1616,GasA,1616,0,1616,0,0,2,0,3,1,Gd,3,834,208,59,0,4,2006,232000
160,RM,3363,Inside,Edwards,TwnhsE,2Story,7,5,2004,Gable,VinylSd,Gd,PConc,0,976,976,GasA,976,732,1708,0,0,2,0,3,1,Gd,2,380,0,40,0,4,2006,130000
20,RL,13173,Corner,NridgHt,1Fam,1Story,9,5,2006,Hip,VinylSd,Gd,PConc,1572,80,1652,GasA,1652,0,1652,1,0,2,0,2,1,Ex,2,840,404,102,0,11,2009,325000
120,RL,6955,Inside,NridgHt,TwnhsE,1Story,7,5,2005,Gable,VinylSd,Gd,PConc,0,1368,1368,GasA,1368,0,1368,0,0,2,0,2,1,Gd,2,474,132,35,0,9,2006,202500
20,RL,8072,Inside,CollgCr,1Fam,1Story,5,5,1994,Gable,VinylSd,TA,PConc,746,244,990,GasA,990,0,990,1,0,1,0,3,1,TA,2,480,0,64,0,5,2009,138000
20,RM,12000,Inside,OldTown,1Fam,1Story,5,7,1948,Gable,MetalSd,TA,CBlock,144,172,924,GasA,1122,0,1122,1,0,1,0,2,1,Gd,2,528,0,36,0,5,2008,147000
20,RL,7153,Inside,SawyerW,1Fam,1Story,6,5,1991,Gable,HdBoard,TA,CBlock,1200,78,1278,GasA,1294,0,1294,1,0,2,0,3,1,Gd,2,496,112,51,0,6,2008,179200
20,RL,17500,Inside,Crawfor,1Fam,1Story,7,8,1959,Gable,BrkFace,Gd,PConc,1406,496,1902,GasA,1902,0,1902,1,0,2,0,3,1,Ex,2,567,0,207,162,5,2010,335000
20,RL,8814,Inside,CollgCr,1Fam,1Story,7,5,2005,Gable,VinylSd,Gd,PConc,925,349,1274,GasA,1274,0,1274,1,0,2,0,3,1,Gd,2,508,264,98,0,1,2007,203000
60,RL,9572,Inside,NoRidge,1Fam,2Story,8,5,1990,Gable,Wd Sdng,Gd,PConc,482,971,1453,GasA,1453,1357,2810,0,0,2,1,4,1,Gd,2,750,500,0,0,6,2007,302000
60,RL,14774,Corner,NoRidge,1Fam,2Story,9,5,1999,Gable,VinylSd,Gd,PConc,0,1393,1393,GasA,1422,1177,2599,0,0,2,1,4,1,Gd,3,779,668,30,0,5,2010,333168
20,RL,8190,Inside,Edwards,1Fam,1Story,4,6,1954,Hip,Wd Sdng,TA,CBlock,732,216,948,GasA,948,0,948,1,0,1,0,3,1,TA,1,280,0,36,0,10,2007,119000
60,RL,11075,Inside,NAmes,1Fam,2Story,6,5,1969,Gable,HdBoard,TA,CBlock,500,176,952,GasA,1092,1020,2112,0,0,2,1,4,1,TA,2,576,280,0,0,6,2008,206900
20,RL,10226,Inside,CollgCr,1Fam,1Story,8,5,2008,Gable,VinylSd,Gd,PConc,0,1622,1622,GasA,1630,0,1630,1,0,2,0,3,1,Ex,3,860,172,42,0,1,2009,295493
120,FV,4230,Corner,Somerst,TwnhsE,1Story,7,5,2006,Gable,VinylSd,Gd,PConc,0,1352,1352,GasA,1352,0,1352,0,0,2,0,2,1,Gd,2,466,0,241,0,4,2007,208900
20,RL,14781,CulDSac,CollgCr,1Fam,1Story,8,5,2001,Hip,VinylSd,Gd,PConc,0,1753,1753,GasA,1787,0,1787,0,0,2,0,3,1,Gd,3,748,198,150,0,8,2006,275000
20,RL,10215,Inside,Edwards,1Fam,1Story,4,5,1954,Hip,Wd Sdng,TA,PConc,492,372,864,GasA,948,0,948,0,0,1,0,3,1,TA,1,248,0,0,0,2,2007,111000
20,RL,8400,Inside,NAmes,1Fam,1Story,6,3,1957,Hip,BrkFace,TA,CBlock,189,628,1478,GasA,1478,0,1478,1,0,1,1,3,1,TA,2,442,114,0,0,6,2009,156500
20,RL,6627,Corner,BrkSide,1Fam,1Story,3,6,1949,Hip,VinylSd,TA,CBlock,0,0,0,Floor,720,0,720,0,0,1,0,2,1,TA,1,287,0,0,0,7,2008,72500
60,RL,10186,Inside,NoRidge,1Fam,2Story,7,5,1992,Gable,HdBoard,Gd,PConc,674,76,750,GasA,1061,862,1923,1,0,2,1,3,1,Gd,2,564,240,39,0,6,2010,190000
30,RL,5330,Inside,BrkSide,1Fam,1Story,4,7,1940,Hip,VinylSd,Fa,CBlock,280,140,420,GasA,708,0,708,0,0,1,0,2,1,Fa,0,0,164,0,0,12,2009,82500
20,RL,9986,Inside,Somerst,1Fam,1Story,8,5,2006,Gable,VinylSd,Gd,PConc,0,1795,1795,GasA,1795,0,1795,0,0,2,0,2,1,Gd,3,895,0,49,0,2,2007,147000
30,RM,3636,Inside,IDOTRR,1Fam,1Story,4,4,1922,Gable,AsbShng,TA,BrkTil,0,796,796,GasA,796,0,796,0,0,1,0,2,1,TA,0,0,0,0,100,1,2008,55000
30,RH,4270,Inside,Edwards,1Fam,1Story,3,6,1931,Gable,MetalSd,TA,BrkTil,544,0,544,GasA,774,0,774,0,0,1,0,3,1,Gd,0,0,0,0,286,5,2007,79000
20,RL,6600,Inside,Mitchel,1Fam,1Story,5,9,1982,Gable,VinylSd,Gd,CBlock,641,175,816,GasA,816,0,816,0,1,1,0,3,1,Gd,1,264,0,0,0,10,2008,130500
50,RM,10440,Corner,OldTown,1Fam,1.5Fin,6,7,1920,Gable,BrkFace,Gd,BrkTil,493,1017,1510,GasW,1584,1208,2792,0,0,2,0,5,1,TA,2,520,0,547,0,6,2008,256000
60,RL,9084,Inside,Gilbert,1Fam,2Story,7,5,1998,Hip,VinylSd,TA,PConc,0,935,935,GasA,955,677,1632,0,0,2,1,3,1,TA,2,462,0,28,0,6,2006,176500
20,RL,10000,Inside,Somerst,1Fam,1Story,8,5,2006,Hip,VinylSd,Gd,PConc,0,1588,1588,GasA,1588,0,1588,0,0,2,0,3,1,Gd,3,825,144,45,0,12,2007,227000
80,RL,10780,Inside,CollgCr,1Fam,SLvl,5,5,1976,Gable,MetalSd,TA,CBlock,483,428,911,GasA,954,0,954,0,0,1,0,3,1,TA,2,576,0,0,0,7,2006,132500
20,RL,8877,Inside,Edwards,1Fam,1Story,4,6,1938,Gable,MetalSd,TA,CBlock,690,126,816,GasA,816,0,816,1,0,1,0,2,1,TA,1,288,0,0,0,5,2009,100000
50,RM,7200,Corner,IDOTRR,1Fam,1.5Fin,5,6,1938,Gable,Wd Sdng,TA,CBlock,0,803,803,GasA,803,557,1360,0,0,1,1,2,1,Gd,1,297,0,65,190,7,2006,125500
160,RM,2368,Inside,BrDale,TwnhsE,2Story,5,6,1970,Gable,HdBoard,TA,CBlock,765,0,765,GasA,765,600,1365,0,0,1,1,3,1,TA,2,440,0,36,0,5,2009,125000
20,RL,9650,Inside,NWAmes,1Fam,1Story,6,5,1977,Gable,Plywood,TA,CBlock,686,664,1350,GasA,1334,0,1334,0,1,2,0,2,1,TA,2,630,0,16,0,4,2009,167900
90,RL,9246,Inside,NWAmes,Duplex,1Story,5,5,1973,Gable,Plywood,TA,CBlock,0,1656,1656,GasA,1656,0,1656,0,0,2,0,4,2,TA,2,506,0,211,0,11,2008,135000
30,RM,4118,Corner,OldTown,1Fam,1Story,4,4,1941,Gable,Wd Sdng,TA,CBlock,0,693,693,Grav,693,0,693,0,0,1,0,2,1,Fa,0,0,0,20,0,3,2006,52500
60,RL,13450,Corner,CollgCr,1Fam,2Story,7,5,2002,Gable,VinylSd,Gd,PConc,700,216,916,GasA,920,941,1861,1,0,2,1,3,1,Gd,2,492,146,91,0,6,2006,200000
20,RL,9560,Corner,CollgCr,1Fam,1Story,5,7,1972,Hip,MetalSd,TA,CBlock,360,504,864,GasA,864,0,864,0,0,1,0,3,1,TA,1,288,0,0,0,6,2006,128500
20,RL,8294,Inside,NAmes,1Fam,1Story,4,5,1971,Gable,MetalSd,TA,CBlock,0,858,858,GasA,872,0,872,0,0,1,0,3,1,TA,4,480,0,0,0,6,2007,123000
20,RL,13695,Inside,SawyerW,1Fam,1Story,6,5,2003,Gable,VinylSd,TA,PConc,814,300,1114,GasA,1114,0,1114,1,0,1,0,3,1,Gd,2,576,0,78,0,7,2008,155000
60,RL,9375,Inside,CollgCr,1Fam,2Story,8,5,2002,Gable,VinylSd,Gd,PConc,0,1284,1284,GasA,1284,885,2169,0,0,2,1,3,1,Gd,2,647,192,87,0,8,2007,228500
50,RL,7558,Inside,Crawfor,1Fam,1.5Fin,6,6,1928,Gable,BrkFace,TA,BrkTil,0,896,896,GasA,1172,741,1913,0,0,1,1,3,1,TA,2,342,0,0,0,3,2009,177000
60,RL,11103,Corner,CollgCr,1Fam,2Story,7,5,2006,Gable,VinylSd,Gd,PConc,0,728,728,GasA,728,728,1456,0,0,2,1,3,1,Gd,2,440,0,0,0,7,2007,155835
30,RM,6000,Inside,OldTown,1Fam,1Story,4,4,1920,Hip,MetalSd,TA,PConc,250,710,960,GasA,960,0,960,0,0,1,0,2,1,Fa,1,308,0,0,168,7,2007,108500
20,RL,20781,CulDSac,NWAmes,1Fam,1Story,7,7,1968,Hip,BrkFace,TA,CBlock,297,1203,1568,GasA,2156,0,2156,0,0,2,0,3,1,TA,2,508,0,80,0,6,2006,262500
20,RL,15306,Corner,Timber,1Fam,1Story,8,5,2006,Gable,VinylSd,Gd,PConc,80,1652,1732,GasA,1776,0,1776,1,0,2,0,3,1,Gd,3,712,0,0,0,5,2007,283463
20,RL,16196,Inside,SawyerW,1Fam,1Story,7,5,1998,Gable,VinylSd,Gd,PConc,1443,39,1482,GasA,1494,0,1494,1,0,2,0,3,1,Gd,2,514,402,25,0,8,2007,215000
70,RM,5250,Inside,OldTown,1Fam,2Story,8,5,1872,Gable,MetalSd,TA,BrkTil,259,425,684,OthW,938,1215,2358,0,0,2,0,4,1,TA,0,0,0,54,20,12,2008,122000
90,RL,11643,Inside,NAmes,Duplex,2Story,5,5,1969,Gable,MetalSd,TA,CBlock,500,748,1248,GasA,1338,1296,2634,1,1,2,2,6,2,TA,4,968,0,0,0,8,2009,200000
60,RL,9247,Inside,NAmes,1Fam,2Story,6,6,1962,Gable,HdBoard,TA,CBlock,319,539,858,GasA,858,858,1716,0,0,1,1,4,1,TA,2,490,0,84,0,3,2008,171000
50,RM,6000,Inside,BrkSide,1Fam,1.5Fin,6,9,1937,Gable,MetalSd,Gd,BrkTil,0,698,698,GasA,786,390,1176,0,0,1,0,2,1,TA,2,624,210,0,0,7,2009,134900
50,RL,14720,CulDSac,NoRidge,1Fam,1.5Fin,8,5,1995,Hip,VinylSd,Gd,PConc,816,1217,2033,GasA,2053,1185,3238,1,0,2,1,4,1,Gd,3,666,283,86,0,3,2010,410000
60,RL,10316,Inside,CollgCr,1Fam,2Story,7,5,2000,Gable,VinylSd,Gd,PConc,735,257,992,GasA,992,873,1865,1,0,2,1,3,1,Gd,3,839,0,184,0,6,2008,235000
80,RL,10192,Inside,NWAmes,1Fam,SLvl,7,6,1968,Gable,MetalSd,TA,CBlock,0,570,570,GasA,1222,698,1920,0,0,3,0,4,1,Gd,2,487,0,98,0,9,2006,170000
20,RL,9477,Corner,NAmes,1Fam,1Story,5,5,1966,Gable,HdBoard,TA,CBlock,340,524,864,GasA,892,0,892,0,0,1,0,3,1,TA,1,264,0,0,0,10,2008,110000
20,RL,12537,CulDSac,NAmes,1Fam,1Story,5,6,1971,Gable,VinylSd,TA,CBlock,734,344,1078,GasA,1078,0,1078,1,0,1,1,3,1,TA,2,500,0,0,0,4,2010,149900
160,FV,2117,Inside,Somerst,Twnhs,2Story,6,5,2000,Gable,MetalSd,Gd,PConc,378,378,756,GasA,769,804,1573,0,0,2,1,3,1,Gd,2,440,0,32,0,6,2010,177500
20,RL,16737,FR3,NridgHt,1Fam,1Story,9,5,2004,Hip,VinylSd,Gd,PConc,1447,533,1980,GasA,1980,0,1980,1,0,2,0,3,1,Ex,3,770,194,45,0,9,2006,315000
70,RL,9842,Inside,SWISU,1Fam,2Story,5,6,1921,Gable,MetalSd,TA,BrkTil,0,612,612,GasA,990,1611,2601,0,0,3,1,4,1,TA,2,621,183,0,301,5,2008,189000
20,RL,16158,Inside,StoneBr,1Fam,1Story,7,5,2005,Hip,VinylSd,Gd,PConc,1274,256,1530,GasA,1530,0,1530,1,0,2,0,3,1,Gd,2,430,168,36,0,6,2009,260000
50,RL,12513,FR2,NAmes,1Fam,1.5Fin,4,4,1920,Gable,VinylSd,TA,BrkTil,0,715,715,GasA,1281,457,1738,0,0,2,0,4,1,TA,1,368,55,0,0,6,2009,104900
60,RL,8499,Inside,Gilbert,1Fam,2Story,6,5,2006,Gable,VinylSd,TA,PConc,0,616,616,GasA,616,796,1412,0,0,2,1,3,1,Gd,2,432,0,36,0,3,2007,156932
160,FV,3180,Inside,Somerst,TwnhsE,2Story,7,5,2005,Gable,MetalSd,Gd,PConc,0,600,600,GasA,520,600,1200,0,0,2,1,2,1,Gd,2,480,0,166,0,4,2006,144152
60,FV,7500,Inside,Somerst,1Fam,2Story,7,5,2000,Gable,VinylSd,Gd,PConc,533,281,814,GasA,814,860,1674,1,0,2,1,3,1,Gd,2,663,0,96,0,1,2010,216000
60,RL,9179,Inside,CollgCr,1Fam,2Story,7,5,1999,Gable,VinylSd,Gd,PConc,633,240,873,GasA,882,908,1790,1,0,2,1,3,1,Gd,2,588,0,88,0,6,2008,193000
160,RM,2665,Inside,MeadowV,TwnhsE,2Story,5,6,1977,Gable,CemntBd,TA,PConc,548,36,757,GasA,925,550,1475,0,0,2,0,4,1,TA,1,336,104,26,0,7,2006,127000
